transaction_id,price,payment_date,customer_id,detail_id,item_id,quantity
T0000000505,420000,2019-02-11 05:07:34,IK688052,409,S005,2
T0000000506,255000,2019-02-11 05:08:34,GD241254,410,S002,3
T0000000507,85000,2019-02-11 05:24:28,AS453084,411,S002,1
T0000000508,180000,2019-02-11 05:54:23,PL303162,412,S004,1
T0000000509,50000,2019-02-11 08:00:40,OA388010,413,S001,1
T0000000510,180000,2019-02-11 09:13:44,HD459783,414,S004,1
T0000000511,85000,2019-02-11 09:50:12,AS547635,415,S002,1
T0000000512,120000,2019-02-11 10:02:34,TS419694,416,S003,1
T0000000513,570000,2019-02-11 10:28:04,GD649455,417,S004,1
T0000000513,570000,2019-02-11 10:28:04,GD649455,418,S004,1
T0000000513,570000,2019-02-11 10:28:04,GD649455,419,S005,1
T0000000514,180000,2019-02-11 12:16:14,IK736758,420,S004,1
T0000000515,210000,2019-02-11 12:19:08,AS924898,421,S005,1
T0000000516,100000,2019-02-11 12:22:40,GD892565,422,S001,2
T0000000517,210000,2019-02-11 12:39:22,OA052506,423,S005,1
T0000000518,170000,2019-02-11 12:51:29,GD227601,424,S002,2
T0000000519,210000,2019-02-11 13:10:58,AS230629,425,S005,1
T0000000520,100000,2019-02-11 13:39:29,TS516522,426,S001,2
T0000000521,50000,2019-02-11 13:47:20,HD719737,427,S001,1
T0000000522,50000,2019-02-11 14:38:05,AS211705,428,S001,1
T0000000523,170000,2019-02-11 15:20:11,TS493191,429,S002,2
T0000000524,50000,2019-02-11 15:25:52,AS642796,430,S001,1
T0000000525,170000,2019-02-11 15:38:05,PL494564,431,S002,2
T0000000526,50000,2019-02-11 15:53:17,TS179639,432,S001,1
T0000000527,180000,2019-02-11 16:27:24,HD471103,433,S004,1
T0000000528,120000,2019-02-11 16:36:04,AS921368,434,S003,1
T0000000529,150000,2019-02-11 17:57:35,HI303118,435,S001,3
T0000000530,100000,2019-02-11 20:36:15,GD521924,436,S001,2
T0000000531,180000,2019-02-11 21:56:57,AS404195,437,S004,1
T0000000532,120000,2019-02-11 22:13:57,PL331522,438,S003,1
T0000000533,85000,2019-02-11 23:14:31,TS808488,439,S002,1
T0000000534,180000,2019-02-12 00:09:35,GD558480,440,S004,1
T0000000535,120000,2019-02-12 00:45:55,TS365803,441,S003,1
T0000000536,85000,2019-02-12 00:49:42,HI089467,442,S002,1
T0000000537,210000,2019-02-12 01:25:18,IK912733,443,S005,1
T0000000538,180000,2019-02-12 02:13:51,HD186795,444,S004,1
T0000000539,85000,2019-02-12 02:30:37,HI654320,445,S002,1
T0000000540,210000,2019-02-12 03:04:04,HD778015,446,S005,1
T0000000541,210000,2019-02-12 03:27:54,PL407221,447,S005,1
T0000000542,180000,2019-02-12 03:55:32,HD430217,448,S004,1
T0000000543,120000,2019-02-12 04:25:34,AS082596,449,S003,1
T0000000544,100000,2019-02-12 04:49:52,IK807110,450,S001,2
T0000000545,100000,2019-02-12 05:58:43,HD176754,451,S001,2
T0000000546,210000,2019-02-12 07:28:05,IK676041,452,S005,1
T0000000547,280000,2019-02-12 09:14:50,OA283746,453,S004,1
T0000000547,280000,2019-02-12 09:14:50,OA283746,454,S001,1
T0000000547,280000,2019-02-12 09:14:50,OA283746,455,S001,1
T0000000548,50000,2019-02-12 10:21:34,TS962550,456,S001,1
T0000000549,85000,2019-02-12 11:27:05,OA068305,457,S002,1
T0000000550,210000,2019-02-12 11:37:41,PL535994,458,S005,1
T0000000551,180000,2019-02-12 12:12:52,GD563129,459,S004,1
T0000000552,85000,2019-02-12 12:27:37,TS420499,460,S002,1
T0000000553,180000,2019-02-12 12:46:46,PL600990,461,S004,1
T0000000554,210000,2019-02-12 12:57:12,HD430217,462,S005,1
T0000000555,180000,2019-02-12 13:19:45,AS071660,463,S004,1
T0000000556,120000,2019-02-12 14:05:09,GD428351,464,S003,1
T0000000557,50000,2019-02-12 14:32:31,GD595676,465,S001,1
T0000000558,360000,2019-02-12 15:11:13,TS451704,466,S004,1
T0000000558,360000,2019-02-12 15:11:13,TS451704,467,S004,1
T0000000559,85000,2019-02-12 15:30:59,PL852196,468,S002,1
T0000000560,50000,2019-02-12 18:07:51,PL819882,469,S001,1
T0000000561,50000,2019-02-12 18:51:58,AS895302,470,S001,1
T0000000562,180000,2019-02-12 19:28:37,TS999231,471,S004,1
T0000000563,210000,2019-02-12 20:53:16,GD785491,472,S005,1
T0000000564,100000,2019-02-12 21:59:41,IK067006,473,S001,2
T0000000565,85000,2019-02-12 22:53:37,OA307560,474,S002,1
T0000000566,50000,2019-02-12 23:21:59,GD112262,475,S001,1
T0000000567,120000,2019-02-13 00:25:41,TS808526,476,S003,1
T0000000568,85000,2019-02-13 02:01:42,OA187758,477,S002,1
T0000000569,210000,2019-02-13 02:22:58,PL312029,478,S005,1
T0000000570,180000,2019-02-13 02:34:43,HI235051,479,S004,1
T0000000571,85000,2019-02-13 02:56:53,AS589687,480,S002,1
T0000000572,320000,2019-02-13 04:43:41,IK673736,481,S001,3
T0000000572,320000,2019-02-13 04:43:41,IK673736,482,S002,2
T0000000573,180000,2019-02-13 05:01:09,IK584824,483,S004,1
T0000000574,180000,2019-02-13 05:03:05,HD024127,484,S004,1
T0000000575,120000,2019-02-13 05:44:40,AS371310,485,S003,1
T0000000576,210000,2019-02-13 06:55:31,TS972175,486,S005,1
T0000000577,210000,2019-02-13 07:49:23,AS699883,487,S005,1
T0000000578,50000,2019-02-13 08:29:47,HD809345,488,S001,1
T0000000579,210000,2019-02-13 09:11:36,HI780705,489,S005,1
T0000000580,50000,2019-02-13 09:58:36,TS855513,490,S001,1
T0000000581,50000,2019-02-13 10:25:52,TS362101,491,S001,1
T0000000582,210000,2019-02-13 11:02:16,TS515806,492,S005,1
T0000000583,210000,2019-02-13 11:04:21,IK775424,493,S005,1
T0000000584,50000,2019-02-13 11:51:08,HD426886,494,S001,1
T0000000585,85000,2019-02-13 12:07:58,IK775424,495,S002,1
T0000000586,210000,2019-02-13 12:10:50,AS371310,496,S005,1
T0000000587,210000,2019-02-13 12:44:25,AS934534,497,S005,1
T0000000588,210000,2019-02-13 12:50:03,HD673446,498,S005,1
T0000000589,280000,2019-02-13 13:02:15,IK912733,499,S004,1
T0000000589,280000,2019-02-13 13:02:15,IK912733,500,S001,2
T0000000590,180000,2019-02-13 13:17:55,AS237205,501,S004,1
T0000000591,85000,2019-02-13 14:18:56,HD426886,502,S002,1
T0000000592,210000,2019-02-13 16:26:09,GD221439,503,S005,1
T0000000593,230000,2019-02-13 17:03:22,OA876184,504,S004,1
T0000000593,230000,2019-02-13 17:03:22,OA876184,505,S001,1
T0000000594,85000,2019-02-13 17:17:09,TS722923,506,S002,1
T0000000595,50000,2019-02-13 17:39:42,TS842808,507,S001,1
T0000000596,50000,2019-02-13 19:20:15,TS511179,508,S001,1
T0000000597,180000,2019-02-13 20:11:49,HD290947,509,S004,1
T0000000598,180000,2019-02-13 20:26:51,AS071660,510,S004,1
T0000000599,120000,2019-02-13 22:33:27,HD566204,511,S003,1
T0000000600,85000,2019-02-14 00:50:08,HD631824,512,S002,1
T0000000601,150000,2019-02-14 01:47:15,PL576686,513,S001,3
T0000000602,180000,2019-02-14 02:14:27,AS288237,514,S004,1
T0000000603,150000,2019-02-14 03:30:27,GD390442,515,S001,3
T0000000604,210000,2019-02-14 04:20:36,HI821087,516,S005,1
T0000000605,180000,2019-02-14 06:25:38,IK584824,517,S004,1
T0000000606,210000,2019-02-14 06:51:23,GD706415,518,S005,1
T0000000607,170000,2019-02-14 06:56:02,PL185504,519,S002,2
T0000000608,85000,2019-02-14 07:32:38,OA554076,520,S002,1
T0000000609,240000,2019-02-14 08:19:55,IK673736,521,S003,2
T0000000610,180000,2019-02-14 08:25:45,PL534171,522,S004,1
T0000000611,50000,2019-02-14 08:31:57,IK867288,523,S001,1
T0000000612,120000,2019-02-14 09:57:12,IK244606,524,S003,1
T0000000613,255000,2019-02-14 10:05:27,PL550805,525,S002,3
T0000000614,85000,2019-02-14 10:58:24,IK688052,526,S002,1
T0000000615,360000,2019-02-14 11:42:45,HD767925,527,S004,2
T0000000616,120000,2019-02-14 12:11:02,AS073285,528,S003,1
T0000000617,85000,2019-02-14 12:25:01,TS671691,529,S002,1
T0000000618,240000,2019-02-14 13:10:22,OA452734,530,S003,2
T0000000619,85000,2019-02-14 13:15:24,AS124155,531,S002,1
T0000000620,210000,2019-02-14 13:37:51,PL764756,532,S005,1
T0000000621,50000,2019-02-14 14:26:26,IK004670,533,S001,1
T0000000622,50000,2019-02-14 14:42:42,HD908685,534,S001,1
T0000000623,120000,2019-02-14 15:13:12,TS925945,535,S003,1
T0000000624,150000,2019-02-14 15:59:50,PL888478,536,S001,3
T0000000625,210000,2019-02-14 16:06:46,PL980001,537,S005,1
T0000000626,100000,2019-02-14 17:20:32,OA283746,538,S001,2
T0000000627,210000,2019-02-14 18:52:13,TS895361,539,S005,1
T0000000628,120000,2019-02-14 18:54:38,PL103598,540,S003,1
T0000000629,50000,2019-02-14 19:11:06,GD979485,541,S001,1
T0000000630,85000,2019-02-14 19:33:46,AS040841,542,S002,1
T0000000631,150000,2019-02-14 20:26:12,HI564909,543,S001,3
T0000000632,120000,2019-02-14 20:49:13,HI570349,544,S003,1
T0000000633,210000,2019-02-14 21:04:04,OA876184,545,S005,1
T0000000634,180000,2019-02-14 21:25:35,AS371310,546,S004,1
T0000000635,120000,2019-02-14 22:07:16,IK967528,547,S003,1
T0000000636,210000,2019-02-14 22:38:57,TS179639,548,S005,1
T0000000637,85000,2019-02-14 23:16:02,HI702171,549,S002,1
T0000000638,180000,2019-02-14 23:16:56,GD706415,550,S004,1
T0000000639,120000,2019-02-15 00:37:57,OA228291,551,S003,1
T0000000640,50000,2019-02-15 01:49:50,PL020585,552,S001,1
T0000000641,50000,2019-02-15 02:11:18,OA575659,553,S001,1
T0000000642,100000,2019-02-15 03:19:06,HI191890,554,S001,2
T0000000643,50000,2019-02-15 04:03:26,PL327386,555,S001,1
T0000000644,50000,2019-02-15 04:38:02,TS849234,556,S001,1
T0000000645,50000,2019-02-15 04:47:05,AS582607,557,S001,1
T0000000646,210000,2019-02-15 05:17:51,TS999855,558,S005,1
T0000000647,85000,2019-02-15 05:24:58,OA701687,559,S002,1
T0000000648,180000,2019-02-15 05:25:39,GD227601,560,S004,1
T0000000649,50000,2019-02-15 06:13:07,TS674550,561,S001,1
T0000000650,50000,2019-02-15 06:31:14,HI183093,562,S001,1
T0000000651,100000,2019-02-15 06:35:40,HD768386,563,S001,2
T0000000652,100000,2019-02-15 06:41:43,OA003684,564,S001,2
T0000000653,420000,2019-02-15 07:17:40,TS362101,565,S005,2
T0000000654,210000,2019-02-15 08:00:36,AS820169,566,S005,1
T0000000655,50000,2019-02-15 08:30:50,PL893427,567,S001,1
T0000000656,85000,2019-02-15 09:00:23,IK912733,568,S002,1
T0000000657,180000,2019-02-15 09:37:56,GD112262,569,S004,1
T0000000658,210000,2019-02-15 09:38:25,PL819882,570,S005,1
T0000000659,50000,2019-02-15 09:53:39,HD263348,571,S001,1
T0000000660,50000,2019-02-15 11:31:03,GD428351,572,S001,1
T0000000661,210000,2019-02-15 11:55:21,OA393462,573,S005,1
T0000000662,210000,2019-02-15 13:07:59,OA564097,574,S005,1
T0000000663,100000,2019-02-15 13:27:38,HI231462,575,S001,2
T0000000664,120000,2019-02-15 14:33:22,AS546865,576,S003,1
T0000000665,210000,2019-02-15 14:39:35,GD260951,577,S005,1
T0000000666,100000,2019-02-15 14:51:04,OA004129,578,S001,2
T0000000667,50000,2019-02-15 15:40:48,HI573797,579,S001,1
T0000000668,120000,2019-02-15 16:39:00,AS707671,580,S003,1
T0000000669,120000,2019-02-15 16:45:19,AS732240,581,S003,1
T0000000670,120000,2019-02-15 17:13:28,HI450576,582,S003,1
T0000000671,50000,2019-02-15 17:29:20,HI550641,583,S001,1
T0000000672,100000,2019-02-15 17:41:17,TS808526,584,S001,2
T0000000673,50000,2019-02-15 17:55:59,OA336650,585,S001,1
T0000000674,210000,2019-02-15 20:15:51,TS007439,586,S005,1
T0000000675,210000,2019-02-15 20:56:49,GD883278,587,S005,1
T0000000676,180000,2019-02-15 21:39:27,TS094676,588,S004,1
T0000000677,50000,2019-02-15 21:41:02,IK171801,589,S001,1
T0000000678,50000,2019-02-15 22:33:55,AS719871,590,S001,1
T0000000679,210000,2019-02-15 23:39:53,HI477055,591,S005,1
T0000000680,120000,2019-02-16 00:23:58,AS015315,592,S003,1
T0000000681,180000,2019-02-16 00:28:27,PL746077,593,S004,1
T0000000682,210000,2019-02-16 01:21:18,IK907713,594,S005,1
T0000000683,380000,2019-02-16 02:51:46,IK720807,595,S001,1
T0000000683,380000,2019-02-16 02:51:46,IK720807,596,S005,1
T0000000683,380000,2019-02-16 02:51:46,IK720807,597,S003,1
T0000000684,210000,2019-02-16 03:20:54,TS724973,598,S005,1
T0000000685,210000,2019-02-16 03:36:56,HD834340,599,S005,1
T0000000686,50000,2019-02-16 03:49:39,HI963858,600,S001,1
T0000000687,120000,2019-02-16 04:14:31,IK774332,601,S003,1
T0000000688,120000,2019-02-16 05:59:28,AS798945,602,S003,1
T0000000689,50000,2019-02-16 06:21:09,AS460629,603,S001,1
T0000000690,120000,2019-02-16 07:07:58,AS112674,604,S003,1
T0000000691,180000,2019-02-16 08:35:54,TS208446,605,S004,1
T0000000692,85000,2019-02-16 09:00:23,HI483820,606,S002,1
T0000000693,210000,2019-02-16 10:20:08,HD079011,607,S005,1
T0000000694,120000,2019-02-16 10:34:09,HD053694,608,S003,1
T0000000695,180000,2019-02-16 11:21:44,PL634236,609,S004,1
T0000000696,120000,2019-02-16 12:33:58,PL538095,610,S003,1
T0000000697,50000,2019-02-16 13:07:40,OA164489,611,S001,1
T0000000698,210000,2019-02-16 14:27:18,TS508850,612,S005,1
T0000000699,150000,2019-02-16 14:53:34,HI444972,613,S001,3
T0000000700,210000,2019-02-16 15:55:41,HI779743,614,S005,1
T0000000701,180000,2019-02-16 16:31:07,HD831023,615,S004,1
T0000000702,180000,2019-02-16 17:17:19,IK015821,616,S004,1
T0000000703,50000,2019-02-16 17:40:13,HI235051,617,S001,1
T0000000704,50000,2019-02-16 18:00:02,TS614929,618,S001,1
T0000000705,180000,2019-02-16 18:38:38,PL746077,619,S004,1
T0000000706,50000,2019-02-16 19:16:59,HI292376,620,S001,1
T0000000707,210000,2019-02-16 20:21:17,IK446815,621,S005,1
T0000000708,210000,2019-02-16 20:51:19,OA719899,622,S005,1
T0000000709,180000,2019-02-16 21:29:39,OA846610,623,S004,1
T0000000710,180000,2019-02-16 22:03:52,AS622023,624,S004,1
T0000000711,120000,2019-02-16 22:21:04,HD788375,625,S003,1
T0000000712,360000,2019-02-16 23:29:01,TS674550,626,S004,2
T0000000713,120000,2019-02-16 23:48:47,HI161247,627,S003,1
T0000000714,210000,2019-02-17 00:08:47,HD296947,628,S005,1
T0000000715,210000,2019-02-17 00:13:06,HD642174,629,S005,1
T0000000716,120000,2019-02-17 01:50:30,HD186795,630,S003,1
T0000000717,85000,2019-02-17 03:28:44,OA871608,631,S002,1
T0000000718,50000,2019-02-17 05:06:46,IK620970,632,S001,1
T0000000719,85000,2019-02-17 05:50:01,IK629720,633,S002,1
T0000000720,100000,2019-02-17 06:13:09,HI248417,634,S001,2
T0000000721,85000,2019-02-17 06:33:12,IK473112,635,S002,1
T0000000722,170000,2019-02-17 08:54:56,HD014166,636,S002,2
T0000000723,120000,2019-02-17 09:00:38,AS518169,637,S003,1
T0000000724,210000,2019-02-17 09:18:14,AS918754,638,S005,1
T0000000725,210000,2019-02-17 09:28:24,IK627931,639,S005,1
T0000000726,200000,2019-02-17 09:39:52,TS063530,640,S001,4
T0000000727,85000,2019-02-17 09:42:26,GD639619,641,S002,1
T0000000728,120000,2019-02-17 10:52:26,OA862614,642,S003,1
T0000000729,150000,2019-02-17 10:55:09,PL563001,643,S001,3
T0000000730,85000,2019-02-17 10:56:35,OA116423,644,S002,1
T0000000731,100000,2019-02-17 11:08:17,HD826767,645,S001,2
T0000000732,120000,2019-02-17 11:16:22,GD877461,646,S003,1
T0000000733,85000,2019-02-17 12:10:57,HI060044,647,S002,1
T0000000734,100000,2019-02-17 13:10:15,HD845666,648,S001,2
T0000000735,210000,2019-02-17 13:28:22,AS581751,649,S005,1
T0000000736,210000,2019-02-17 13:33:25,IK785510,650,S005,1
T0000000737,180000,2019-02-17 14:29:38,IK749861,651,S004,1
T0000000738,50000,2019-02-17 14:43:33,PL316635,652,S001,1
T0000000739,235000,2019-02-17 15:16:02,OA911257,653,S001,3
T0000000739,235000,2019-02-17 15:16:02,OA911257,654,S002,1
T0000000740,170000,2019-02-17 15:38:36,AS895302,655,S002,2
T0000000741,210000,2019-02-17 15:39:01,HD809345,656,S005,1
T0000000742,210000,2019-02-17 15:57:28,AS491747,657,S005,1
T0000000743,200000,2019-02-17 16:09:33,PL896084,658,S001,4
T0000000744,120000,2019-02-17 17:08:11,AS925147,659,S003,1
T0000000745,210000,2019-02-17 18:46:57,HI247905,660,S005,1
T0000000746,85000,2019-02-17 18:47:15,OA187758,661,S002,1
T0000000747,50000,2019-02-17 19:17:12,TS186877,662,S001,1
T0000000748,120000,2019-02-17 20:08:22,HD782984,663,S003,1
T0000000749,180000,2019-02-17 20:32:51,OA567188,664,S004,1
T0000000750,85000,2019-02-17 21:19:48,AS369586,665,S002,1
T0000000751,170000,2019-02-17 22:08:29,AS732240,666,S002,2
T0000000752,180000,2019-02-17 22:31:42,GD531348,667,S004,1
T0000000753,50000,2019-02-17 23:42:11,HD952062,668,S001,1
T0000000754,210000,2019-02-18 00:15:22,IK884794,669,S005,1
T0000000755,210000,2019-02-18 00:58:36,HI298989,670,S005,1
T0000000756,210000,2019-02-18 01:41:12,AS925147,671,S005,1
T0000000757,210000,2019-02-18 01:47:10,IK046372,672,S005,1
T0000000758,120000,2019-02-18 01:52:09,OA096601,673,S003,1
T0000000759,50000,2019-02-18 01:56:27,PL243765,674,S001,1
T0000000760,85000,2019-02-18 01:57:03,HD052466,675,S002,1
T0000000761,50000,2019-02-18 02:45:15,TS357226,676,S001,1
T0000000762,170000,2019-02-18 03:00:32,IK013691,677,S002,2
T0000000763,150000,2019-02-18 03:08:04,GD518514,678,S001,3
T0000000764,210000,2019-02-18 03:22:08,GD257285,679,S005,1
T0000000765,85000,2019-02-18 03:27:52,HI216184,680,S002,1
T0000000766,240000,2019-02-18 03:41:54,PL705609,681,S003,2
T0000000767,210000,2019-02-18 03:42:24,GD221439,682,S005,1
T0000000768,180000,2019-02-18 04:33:11,HD285695,683,S004,1
T0000000769,50000,2019-02-18 05:46:29,HI422675,684,S001,1
T0000000770,210000,2019-02-18 06:02:06,AS359364,685,S005,1
T0000000771,210000,2019-02-18 06:29:09,AS288237,686,S005,1
T0000000772,120000,2019-02-18 06:40:40,GD486468,687,S003,1
T0000000773,170000,2019-02-18 07:01:57,IK473112,688,S002,2
T0000000774,180000,2019-02-18 08:08:16,HD028682,689,S004,1
T0000000775,50000,2019-02-18 08:54:14,GD727041,690,S001,1
T0000000776,50000,2019-02-18 09:06:06,HI074037,691,S001,1
T0000000777,85000,2019-02-18 09:42:34,OA336650,692,S002,1
T0000000778,210000,2019-02-18 09:44:28,TS409844,693,S005,1
T0000000779,85000,2019-02-18 10:40:56,AS082596,694,S002,1
T0000000780,210000,2019-02-18 11:38:07,IK090562,695,S005,1
T0000000781,270000,2019-02-18 11:52:57,OA082154,696,S003,1
T0000000781,270000,2019-02-18 11:52:57,OA082154,697,S001,3
T0000000782,240000,2019-02-18 12:16:16,AS699883,698,S003,2
T0000000783,180000,2019-02-18 12:38:01,HD622485,699,S004,1
T0000000784,85000,2019-02-18 12:47:48,OA308827,700,S002,1
T0000000785,50000,2019-02-18 13:11:24,PL983707,701,S001,1
T0000000786,170000,2019-02-18 13:22:19,IK073126,702,S002,2
T0000000787,120000,2019-02-18 13:30:40,TS153210,703,S003,1
T0000000788,85000,2019-02-18 13:50:14,IK120435,704,S002,1
T0000000789,85000,2019-02-18 14:32:05,OA433460,705,S002,1
T0000000790,750000,2019-02-18 15:11:38,AS046594,706,S005,1
T0000000790,750000,2019-02-18 15:11:38,AS046594,707,S003,1
T0000000790,750000,2019-02-18 15:11:38,AS046594,708,S004,1
T0000000790,750000,2019-02-18 15:11:38,AS046594,709,S003,2
T0000000791,100000,2019-02-18 16:12:04,OA327340,710,S001,2
T0000000792,210000,2019-02-18 16:13:56,PL023264,711,S005,1
T0000000793,180000,2019-02-18 16:59:21,GD979485,712,S004,1
T0000000794,50000,2019-02-18 17:26:44,GD735013,713,S001,1
T0000000795,180000,2019-02-18 20:29:39,AS124155,714,S004,1
T0000000796,50000,2019-02-18 21:04:03,HI402688,715,S001,1
T0000000797,205000,2019-02-18 21:40:49,TS615394,716,S002,1
T0000000797,205000,2019-02-18 21:40:49,TS615394,717,S003,1
T0000000798,210000,2019-02-18 21:54:16,OA944593,718,S005,1
T0000000799,120000,2019-02-18 22:13:21,HD673446,719,S003,1
T0000000800,120000,2019-02-18 22:56:16,PL787939,720,S003,1
T0000000801,135000,2019-02-18 23:29:33,TS558026,721,S002,1
T0000000801,135000,2019-02-18 23:29:33,TS558026,722,S001,1
T0000000802,210000,2019-02-19 00:14:01,OA829372,723,S005,1
T0000000803,180000,2019-02-19 00:48:48,GD850851,724,S004,1
T0000000804,50000,2019-02-19 01:14:56,HI874627,725,S001,1
T0000000805,210000,2019-02-19 02:37:07,OA510981,726,S005,1
T0000000806,180000,2019-02-19 03:27:34,GD390442,727,S004,1
T0000000807,210000,2019-02-19 04:03:21,HD476406,728,S005,1
T0000000808,85000,2019-02-19 04:03:30,IK787243,729,S002,1
T0000000809,100000,2019-02-19 04:18:21,OA953933,730,S001,2
T0000000810,180000,2019-02-19 06:46:13,AS453084,731,S004,1
T0000000811,50000,2019-02-19 06:49:30,IK616816,732,S001,1
T0000000812,210000,2019-02-19 07:16:01,GD378149,733,S005,1
T0000000813,120000,2019-02-19 08:13:56,OA452734,734,S003,1
T0000000814,85000,2019-02-19 08:29:11,HI777712,735,S002,1
T0000000815,50000,2019-02-19 10:25:11,PL888478,736,S001,1
T0000000816,210000,2019-02-19 12:15:10,HI253328,737,S005,1
T0000000817,210000,2019-02-19 12:59:49,AS282618,738,S005,1
T0000000818,120000,2019-02-19 13:04:05,HI576763,739,S003,1
T0000000819,50000,2019-02-19 13:08:18,HI376364,740,S001,1
T0000000820,85000,2019-02-19 13:13:05,HI550641,741,S002,1
T0000000821,120000,2019-02-19 13:45:51,PL828083,742,S003,1
T0000000822,85000,2019-02-19 13:49:39,TS825520,743,S002,1
T0000000823,180000,2019-02-19 14:39:23,TS059971,744,S004,1
T0000000824,85000,2019-02-19 15:05:07,IK004670,745,S002,1
T0000000825,50000,2019-02-19 15:10:53,TS379041,746,S001,1
T0000000826,210000,2019-02-19 15:57:55,HD767925,747,S005,1
T0000000827,100000,2019-02-19 16:08:50,HD335580,748,S001,2
T0000000828,85000,2019-02-19 16:41:49,HD231391,749,S002,1
T0000000829,210000,2019-02-19 18:47:51,HD335580,750,S005,1
T0000000830,210000,2019-02-19 19:07:30,GD241254,751,S005,1
T0000000831,85000,2019-02-19 19:33:01,IK809167,752,S002,1
T0000000832,210000,2019-02-19 19:48:24,IK452215,753,S005,1
T0000000833,180000,2019-02-19 20:02:22,GD711631,754,S004,1
T0000000834,210000,2019-02-19 20:13:52,OA704361,755,S005,1
T0000000835,50000,2019-02-19 20:57:15,GD011312,756,S001,1
T0000000836,210000,2019-02-19 22:04:07,AS798945,757,S005,1
T0000000837,240000,2019-02-19 22:08:34,AS385315,758,S003,2
T0000000838,50000,2019-02-19 22:20:23,IK584824,759,S001,1
T0000000839,210000,2019-02-19 22:37:25,HI443421,760,S005,1
T0000000840,240000,2019-02-19 23:18:41,HD146257,761,S003,2
T0000000841,170000,2019-02-19 23:19:16,GD138948,762,S002,2
T0000000842,210000,2019-02-19 23:39:34,GD768522,763,S005,1
T0000000843,210000,2019-02-19 23:47:11,GD624477,764,S005,1
T0000000844,210000,2019-02-19 23:50:36,IK289800,765,S005,1
T0000000845,210000,2019-02-20 01:52:33,IK003033,766,S005,1
T0000000846,50000,2019-02-20 02:11:42,AS977127,767,S001,1
