transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status
201906200011-1,2019-06-20,C-003255,ZENB7,12,2776800,2019-07-01,,配達済み
201906200011-2,2019-06-20,C-003255,TADB3,1,45342,2019-07-01,,配達済み
201906210001-1,2019-06-21,C-000945,PUNW3,2,197480,2019-06-30,,配達済み
201906210003-1,2019-06-21,C-003159,CADB7,9,2113200,2019-06-30,,配達済み
201906210005-1,2019-06-21,C-003676,VEDB17,13,14297400,2019-06-30,,配達済み
201906220001-1,2019-06-22,C-000739,INNS5,3,479400,2019-07-03,,配達済み
201906220002-1,2019-06-22,C-001928,IKU,2,5662,2019-07-02,,配達済み
201906220003-1,2019-06-22,C-001980,IKW,2,7562,2019-07-03,,配達済み
201906220005-1,2019-06-22,C-002781,INNG5,1,169800,2019-07-03,,配達済み
201906220006-1,2019-06-22,C-002829,VEDB5,3,674400,2019-07-02,,配達済み
201906220008-1,2019-06-22,C-003441,ZENB7,1,231400,2019-07-04,,配達済み
201906220009-1,2019-06-22,C-003518,INDB3,9,1051200,2019-07-03,,配達済み
201906220016-1,2019-06-22,C-003701,ZENB3,0,0,2019-06-28,,配達済み
201906220017-1,2019-06-22,C-003784,ZEDB7,3,650700,2019-07-05,2019-07-02,キャンセル
201906230001-1,2019-06-23,C-000853,CANB5,1,199800,2019-07-01,,配達済み
201906230002-1,2019-06-23,C-001962,CADB9,0,0,2019-06-30,,配達済み
201906230003-1,2019-06-23,C-003055,INNG5,0,0,2019-06-30,,配達済み
201906230005-1,2019-06-23,C-003142,TADB1,1,14970,2019-06-27,,配達済み
201906230009-1,2019-06-23,C-003762,INNS7,1,181800,2019-07-03,,配達済み
201906240001-1,2019-06-24,C-000363,VEDB7,1,228900,2019-07-07,,配達済み
201906240002-1,2019-06-24,C-000733,IKU,1,2831,2019-07-03,,配達済み
201906240004-1,2019-06-24,C-001009,INDB7,2,369600,2019-07-05,,配達済み
201906240005-1,2019-06-24,C-001115,TADB5,4,497368,2019-07-04,,配達済み
201906240008-1,2019-06-24,C-001123,INDB5,1,154800,2019-07-03,,配達済み
201906240011-1,2019-06-24,C-001545,VEDB5,1,224800,2019-07-04,,配達済み
201906240012-1,2019-06-24,C-001694,CADB3,0,0,2019-07-04,,配達済み
201906240014-1,2019-06-24,C-003633,CANB11,1,289900,2019-07-02,,配達済み
201906250001-1,2019-06-25,C-003466,PUNR3,2,197480,2019-07-03,,配達済み
201906260002-1,2019-06-26,C-001584,VENB3,2,445600,2019-07-04,,配達済み
201906260002-2,2019-06-26,C-001584,ZENB7,0,0,2019-07-04,,配達済み
201906260003-1,2019-06-26,C-002301,INNG9,3,689400,2019-07-01,,配達済み
201906270000-1,2019-06-27,C-000909,PUNB1,1,67800,2019-07-05,,配達済み
201906270001-1,2019-06-27,C-002197,INNS7,2,363600,2019-07-07,,配達済み
201906280001-1,2019-06-28,C-000096,IKU,8,22648,2019-07-06,,配達済み
201906280002-1,2019-06-28,C-000474,TADB3,1,45342,2019-07-07,,配達済み
201906280003-1,2019-06-28,C-000500,ZEDB1,1,124800,2019-07-07,,配達済み
201906280004-1,2019-06-28,C-000534,PUNR3,6,592440,2019-07-07,,配達済み
201906280006-1,2019-06-28,C-000591,INNS7,0,0,2019-07-09,,配達済み
201906280007-1,2019-06-28,C-000916,INNS9,10,2198000,2019-07-09,,配達済み
201906280008-1,2019-06-28,C-001053,INNG3,1,136800,2019-07-09,,配達済み
201906280009-1,2019-06-28,C-001068,VEDB11,4,1599200,2019-07-08,,配達済み
201906280012-1,2019-06-28,C-001104,ID16,3,48900,2019-07-07,,配達済み
201906280013-1,2019-06-28,C-001133,CANB5,2,399600,2019-07-09,,配達済み
201906280015-1,2019-06-28,C-001433,CADB5,1,194800,2019-07-06,,配達済み
201906280017-1,2019-06-28,C-001470,VENB9,3,1109400,2019-07-10,,配達済み
201906280019-1,2019-06-28,C-001470,CADB3,9,1574100,2019-07-07,,配達済み
201906280019-2,2019-06-28,C-001470,ZEDB9,3,769200,2019-07-08,,配達済み
201906280022-1,2019-06-28,C-001485,CANB7,4,919600,2019-07-03,,配達済み
201906280026-1,2019-06-28,C-001613,INNG7,1,191800,2019-07-08,,配達済み
201906280027-1,2019-06-28,C-001857,ZENB5,0,0,2019-07-07,,配達済み
201906280028-1,2019-06-28,C-002012,CADB11,5,1824000,2019-07-07,,配達済み
201906280032-1,2019-06-28,C-002054,VEDB11,1,399800,2019-07-10,,配達済み
201906280036-1,2019-06-28,C-002458,INDB7,1,184800,2019-07-09,,配達済み
201906280037-1,2019-06-28,C-002491,ZENB5,1,173800,2019-07-08,,配達済み
201906280038-1,2019-06-28,C-002501,CADB11,2,729600,2019-07-09,,配達済み
201906280038-2,2019-06-28,C-002501,INDB5,1,154800,2019-07-08,,配達済み
201906280038-3,2019-06-28,C-002501,VENB5,3,809400,2019-07-09,,配達済み
201906280041-1,2019-06-28,C-003543,PUNR3,1,98740,2019-07-06,,配達済み
201906290000-1,2019-06-29,C-000319,CANB3,1,149800,2019-07-11,,配達済み
201906290003-1,2019-06-29,C-000935,TADB5,3,373026,2019-07-10,,配達済み
201906290004-1,2019-06-29,C-001479,INNB5,7,1118600,2019-07-10,,配達済み
201906290008-1,2019-06-29,C-001734,CADB5,5,974000,2019-07-10,,配達済み
201906290009-1,2019-06-29,C-001745,INNS3,1,126800,2019-07-09,,配達済み
201906290012-1,2019-06-29,C-002009,VENB5,1,269800,2019-07-08,,配達済み
201906290013-1,2019-06-29,C-002400,CANB11,2,579800,2019-07-09,,配達済み
201906290014-1,2019-06-29,C-003341,VEDB13,1,584800,2019-07-10,,配達済み
201906300000-1,2019-06-30,C-002641,ZEDB7,5,1084500,2019-07-09,,配達済み
201907010002-1,2019-07-01,C-000888,IKW,1,3781,2019-07-11,,配達済み
201907010004-1,2019-07-01,C-001690,CADB1,2,269600,2019-07-12,,配達済み
201907010006-1,2019-07-01,C-001949,INNG7,10,1918000,2019-07-12,,配達済み
201907010007-1,2019-07-01,C-003024,PUNB3,2,197480,2019-07-12,,配達済み
201907010010-1,2019-07-01,C-003312,PUNS1,1,67800,2019-07-10,,配達済み
201907010011-1,2019-07-01,C-003476,CANB3,1,149800,2019-07-11,,配達済み
201907010011-2,2019-07-01,C-003476,ZEDB5,2,357800,2019-07-09,,配達済み
201907040001-1,2019-07-04,C-000296,ID16,2,32600,2019-07-17,,配達済み
201907040002-1,2019-07-04,C-000708,PUNB3,3,296220,2019-07-16,,配達済み
201907040005-1,2019-07-04,C-000864,CANB11,15,4348500,2019-07-14,,配達済み
201907040006-1,2019-07-04,C-001200,CANB7,1,229900,2019-07-14,,配達済み
201907040009-1,2019-07-04,C-003027,ZEDB7,1,216900,2019-07-13,,配達済み
201907060000-1,2019-07-06,C-002324,INNS5,5,799000,2019-07-17,,配達済み
201907060000-2,2019-07-06,C-002324,VEDB3,2,369600,2019-07-18,,配達済み
201907060003-1,2019-07-06,C-003413,VENB3,3,668400,2019-07-16,2019-07-07,キャンセル
201907060005-1,2019-07-06,C-003656,INDB5,1,154800,2019-07-15,,配達済み
201907080001-1,2019-07-08,C-000034,CADB13,3,1304400,2019-07-20,,配達済み
201907080004-1,2019-07-08,C-000747,INNB7,1,181800,2019-07-20,,配達済み
201907080005-1,2019-07-08,C-001252,INNS7,2,363600,2019-07-16,,配達済み
201907080006-1,2019-07-08,C-001989,VEDB9,0,0,2019-07-19,,配達済み
201907080008-1,2019-07-08,C-003310,ID23,1,19980,2019-07-17,,配達済み
201907100001-1,2019-07-10,C-003088,INNG3,2,273600,2019-07-18,,配達済み
201907110000-1,2019-07-11,C-000063,CANB13,1,349800,2019-07-20,,配達済み
201907110001-1,2019-07-11,C-000919,VENB5,1,269800,2019-07-22,,配達済み
201907110006-1,2019-07-11,C-002537,PUDB1,0,0,2019-07-20,,配達済み
201907110007-1,2019-07-11,C-002591,CANB11,1,289900,2019-07-22,,配達済み
201907110009-1,2019-07-11,C-002682,INNB1,1,74800,2019-07-23,,配達済み
201907130000-1,2019-07-13,C-001306,IKU,3,8493,2019-07-20,,配達済み
201907130002-1,2019-07-13,C-002654,CANB11,1,289900,2019-07-18,,配達済み
201907130003-1,2019-07-13,C-003010,TADB3,9,408078,2019-07-18,,配達済み
201907140002-1,2019-07-14,C-000443,IMU,1,1230,2019-07-22,,配達済み
201907140005-1,2019-07-14,C-001028,ZEDB5,3,536700,2019-07-22,,配達済み
201907140006-1,2019-07-14,C-001077,CADB7,3,704400,2019-07-25,,配達済み
201907140010-1,2019-07-14,C-001212,INNS5,1,159800,2019-07-25,,配達済み
201907140012-1,2019-07-14,C-001487,CANB11,6,1739400,2019-07-23,,配達済み
201907140013-1,2019-07-14,C-002089,INNG7,1,191800,2019-07-25,,配達済み
201907140014-1,2019-07-14,C-002432,CADB7,0,0,2019-07-25,2019-07-24,キャンセル
201907140015-1,2019-07-14,C-002819,TADB1,0,0,2019-07-22,,配達済み
201907140017-1,2019-07-14,C-003134,INDB5,2,309600,2019-07-25,,配達済み
201907150001-1,2019-07-15,C-003037,INNS9,2,439600,2019-07-23,,配達済み
201907160001-1,2019-07-16,C-000911,IKW,1,3781,2019-07-24,,配達済み
201907160004-1,2019-07-16,C-001616,PUNS1,1,67800,2019-07-29,,配達済み
201907160005-1,2019-07-16,C-002691,INNG1,3,254400,2019-07-26,,配達済み
201907160006-1,2019-07-16,C-002771,INNG7,3,575400,2019-07-27,,配達済み
201907160008-1,2019-07-16,C-002911,CANB11,1,289900,2019-07-29,,配達済み
201907180003-1,2019-07-18,C-001441,ZEDB5,12,2146800,2019-07-30,,配達済み
201907180004-1,2019-07-18,C-001743,ZENB9,3,839700,2019-07-25,,配達済み
201907180005-1,2019-07-18,C-002010,INNB5,1,159800,2019-07-26,,配達済み
201907180006-1,2019-07-18,C-002421,TADB3,1,45342,2019-07-29,,配達済み
201907180007-1,2019-07-18,C-002620,IMW,2,5074,2019-07-27,,配達済み
201907180008-1,2019-07-18,C-003580,CANB11,1,289900,2019-07-27,,配達済み
201907190000-1,2019-07-19,C-002550,INDB5,9,1393200,2019-07-30,,配達済み
201907250000-1,2019-07-25,C-000244,INNG3,1,136800,2019-08-06,,配達済み
201907250002-1,2019-07-25,C-000385,ZEDB7,1,216900,2019-08-04,,配達済み
201907250003-1,2019-07-25,C-000404,INDB7,6,1108800,2019-08-04,,配達済み
201907250006-1,2019-07-25,C-000729,VEDB11,2,799600,2019-08-07,,配達済み
201907250009-1,2019-07-25,C-000819,VEDB7,4,915600,2019-08-06,,配達済み
201907250011-1,2019-07-25,C-002028,CADB3,1,174900,2019-08-06,,配達済み
201907250012-1,2019-07-25,C-002128,ZENB5,1,173800,2019-08-05,,配達済み
201907250013-1,2019-07-25,C-002365,VENB5,3,809400,2019-08-04,,配達済み
201907250014-1,2019-07-25,C-002399,VENB3,2,445600,2019-08-02,,配達済み
201907260000-1,2019-07-26,C-002887,CANB11,2,579800,2019-08-01,,配達済み
201907260001-1,2019-07-26,C-003242,INDB9,2,433600,2019-08-01,,配達済み
201907290000-1,2019-07-29,C-000218,ZENB3,2,309600,2019-08-10,,配達済み
201907290000-2,2019-07-29,C-000218,INDB7,2,369600,2019-08-11,,配達済み
201907290001-1,2019-07-29,C-001168,ZENB7,1,231400,2019-08-10,,配達済み
201907290003-1,2019-07-29,C-003344,CADB9,3,959400,2019-08-10,,配達済み
201907290007-1,2019-07-29,C-003686,VEDB7,1,228900,2019-08-08,,配達済み
201907300001-1,2019-07-30,C-000022,TADB3,6,272052,2019-08-13,,配達済み
201907300003-1,2019-07-30,C-001792,INNG5,1,169800,2019-08-05,2019-08-02,キャンセル
201907300004-1,2019-07-30,C-003353,VEDB7,3,686700,2019-08-13,,配達済み
201907300004-2,2019-07-30,C-003353,VENB3,2,445600,2019-08-11,,配達済み
201907300004-3,2019-07-30,C-003353,INDB5,4,619200,2019-08-11,,配達済み
201907300004-4,2019-07-30,C-003353,CADB11,10,3648000,2019-08-11,,配達済み
201907310000-1,2019-07-31,C-001604,CANB11,1,289900,2019-08-07,,配達済み
201908010004-1,2019-08-01,C-000416,CANB9,0,0,2019-08-13,,配達済み
201908010006-1,2019-08-01,C-000456,PUNW1,2,135600,2019-08-07,,配達済み
201908010007-1,2019-08-01,C-001561,TADB1,2,29940,2019-08-10,,配達済み
201908010008-1,2019-08-01,C-002010,PUNS3,1,98740,2019-08-13,,配達済み
201908010009-1,2019-08-01,C-002187,ZENB7,1,231400,2019-08-11,,配達済み
201908010012-1,2019-08-01,C-003627,VEDB7,2,457800,2019-08-13,,配達済み
201908010013-1,2019-08-01,C-003719,TADB5,1,124342,2019-08-13,,配達済み
201908020003-1,2019-08-02,C-001271,INNS9,4,879200,2019-08-13,,配達済み
201908020005-1,2019-08-02,C-001978,VENB7,1,309800,2019-08-13,,配達済み
201908020006-1,2019-08-02,C-002129,VEDB5,1,224800,2019-08-11,,配達済み
201908020007-1,2019-08-02,C-002662,CADB1,2,269600,2019-08-12,,配達済み
201908020008-1,2019-08-02,C-002671,TADB5,1,124342,2019-08-11,,配達済み
201908030000-1,2019-08-03,C-000836,TADB3,2,90684,2019-08-13,2019-08-11,キャンセル
201908030005-1,2019-08-03,C-001707,ZENB7,0,0,2019-08-11,,配達済み
201908030009-1,2019-08-03,C-001875,CANB5,1,199800,2019-08-11,,配達済み
201908030010-1,2019-08-03,C-002460,INNS5,5,799000,2019-08-12,,配達済み
201908030012-1,2019-08-03,C-002704,CANB13,1,349800,2019-08-10,,配達済み
201908030013-1,2019-08-03,C-003126,INDB3,1,116800,2019-08-11,,配達済み
201908030014-1,2019-08-03,C-003138,VENB7,1,309800,2019-08-11,,配達済み
201908030015-1,2019-08-03,C-003416,TADB5,2,248684,2019-08-13,,配達済み
201908030016-1,2019-08-03,C-003492,INNS5,2,319600,2019-08-12,,配達済み
201908040000-1,2019-08-04,C-000865,INNG5,6,1018800,2019-08-13,,配達済み
201908040000-2,2019-08-04,C-000865,IKW,3,11343,2019-08-13,,配達済み
201908040001-1,2019-08-04,C-001068,ID23,1,19980,2019-08-14,,配達済み
201908040001-2,2019-08-04,C-001068,INDB5,4,619200,2019-08-17,,配達済み
201908040001-3,2019-08-04,C-001068,VENB7,2,619600,2019-08-14,,配達済み
201908040004-1,2019-08-04,C-001667,ID16,1,16300,2019-08-16,,配達済み
201908040005-1,2019-08-04,C-001708,ZENB7,1,231400,2019-08-16,,配達済み
201908040011-1,2019-08-04,C-002313,CANB13,1,349800,2019-08-15,,配達済み
201908040013-1,2019-08-04,C-002630,ZENB7,1,231400,2019-08-16,,配達済み
201908040014-1,2019-08-04,C-002770,ZENB1,1,103800,2019-08-17,,配達済み
201908040015-1,2019-08-04,C-002900,CANB7,3,689700,2019-08-12,,配達済み
201908040015-2,2019-08-04,C-002900,CADB3,3,524700,2019-08-11,,配達済み
201908040015-3,2019-08-04,C-002900,IMW,6,15222,2019-08-11,,配達済み
201908050000-1,2019-08-05,C-002223,PUNS3,5,493700,2019-08-14,,配達済み
201908050001-1,2019-08-05,C-002527,ID23,3,59940,2019-08-13,,配達済み
201908050003-1,2019-08-05,C-002989,INNS5,0,0,2019-08-15,,配達済み
201908050004-1,2019-08-05,C-003237,INDB9,13,2818400,2019-08-15,,配達済み
201908060000-1,2019-08-06,C-000184,INDB7,4,739200,2019-08-17,,配達済み
201908060002-1,2019-08-06,C-000379,ZENB5,6,1042800,2019-08-17,,配達済み
201908060003-1,2019-08-06,C-000771,VENB7,0,0,2019-08-16,,配達済み
201908060004-1,2019-08-06,C-000960,CANB11,1,289900,2019-08-16,,配達済み
201908060006-1,2019-08-06,C-001580,VEDB5,4,899200,2019-08-18,,配達済み
201908060008-1,2019-08-06,C-001867,PUNB3,3,296220,2019-08-17,,配達済み
201908060009-1,2019-08-06,C-002257,CANB9,1,259800,2019-08-15,,配達済み
201908060011-1,2019-08-06,C-002354,TADB3,3,136026,2019-08-17,,配達済み
201908060012-1,2019-08-06,C-002585,CADB5,1,194800,2019-08-14,,配達済み
201908060015-1,2019-08-06,C-002883,INDB5,4,619200,2019-08-16,,配達済み
201908060016-1,2019-08-06,C-003061,INNG5,4,679200,2019-08-17,,配達済み
201908060019-1,2019-08-06,C-003234,PUNS1,3,203400,2019-08-15,,配達済み
201908060023-1,2019-08-06,C-003325,CANB13,1,349800,2019-08-15,,配達済み
201908060024-1,2019-08-06,C-003771,VEDB15,3,2549400,2019-08-18,,配達済み
201908060026-1,2019-08-06,C-003784,INDB3,3,350400,2019-08-16,,配達済み
201908080000-1,2019-08-08,C-000696,PUDB3,1,89940,2019-08-17,,配達済み
201908080007-1,2019-08-08,C-000981,TADB3,3,136026,2019-08-19,,配達済み
201908080008-1,2019-08-08,C-001207,CANB5,5,999000,2019-08-18,,配達済み
201908080010-1,2019-08-08,C-001391,CADB7,4,939200,2019-08-17,,配達済み
201908080011-1,2019-08-08,C-001471,PUDB3,1,89940,2019-08-20,,配達済み
201908080012-1,2019-08-08,C-001574,PUNW3,1,98740,2019-08-18,,配達済み
201908080013-1,2019-08-08,C-001804,ZENB5,3,521400,2019-08-20,,配達済み
201908080016-1,2019-08-08,C-001940,INNS5,0,0,2019-08-20,,配達済み
201908080017-1,2019-08-08,C-002301,CADB3,1,174900,2019-08-18,,配達済み
201908080018-1,2019-08-08,C-002411,INNB9,0,0,2019-08-14,,配達済み
201908080019-1,2019-08-08,C-002576,ZEDB9,5,1282000,2019-08-17,,配達済み
201908080021-1,2019-08-08,C-003286,CANB9,1,259800,2019-08-17,,配達済み
201908080022-1,2019-08-08,C-003426,INNB1,1,74800,2019-08-17,,配達済み
201908080024-1,2019-08-08,C-003440,IMW,2,5074,2019-08-20,,配達済み
201908080029-1,2019-08-08,C-003480,CANB1,1,129800,2019-08-18,,配達済み
201908090000-1,2019-08-09,C-000712,INNS7,4,727200,2019-08-18,,配達済み
201908090002-1,2019-08-09,C-001013,INNS5,1,159800,2019-08-17,,配達済み
201908090003-1,2019-08-09,C-001337,CANB11,1,289900,2019-08-17,,配達済み
201908090005-1,2019-08-09,C-001633,VEDB7,3,686700,2019-08-19,,配達済み
201908090009-1,2019-08-09,C-002015,CANB11,3,869700,2019-08-17,,配達済み
201908090011-1,2019-08-09,C-003112,ZENB5,1,173800,2019-08-17,,配達済み
201908100003-1,2019-08-10,C-001439,ZENB5,8,1390400,2019-08-18,,配達済み
201908100004-1,2019-08-10,C-001710,PUNB3,1,98740,2019-08-21,,配達済み
201908100006-1,2019-08-10,C-001723,INDB3,1,116800,2019-08-19,,配達済み
201908100007-1,2019-08-10,C-002766,VENB7,2,619600,2019-08-18,,配達済み
201908110001-1,2019-08-11,C-000272,CANB11,1,289900,2019-08-20,,配達済み
201908110004-1,2019-08-11,C-000488,INNG7,4,767200,2019-08-19,,配達済み
201908110007-1,2019-08-11,C-000870,CANB13,1,349800,2019-08-23,,配達済み
201908110008-1,2019-08-11,C-000984,IMW,0,0,2019-08-20,,配達済み
201908110009-1,2019-08-11,C-001180,ZENB7,1,231400,2019-08-21,,配達済み
201908110010-1,2019-08-11,C-001861,VENB7,1,309800,2019-08-21,,配達済み
201908110012-1,2019-08-11,C-002459,INNB9,1,219800,2019-08-20,,配達済み
201908110014-1,2019-08-11,C-002883,IMW,2,5074,2019-08-19,,配達済み
201908110014-2,2019-08-11,C-002883,CANB13,2,699600,2019-08-19,,配達済み
201908110014-3,2019-08-11,C-002883,PUNW3,3,296220,2019-08-20,,配達済み
201908110015-1,2019-08-11,C-003681,INNS1,1,74800,2019-08-21,,配達済み
201908120004-1,2019-08-12,C-000101,INDB9,2,433600,2019-08-22,,配達済み
201908120005-1,2019-08-12,C-000220,ZENB7,4,925600,2019-08-22,,配達済み
201908120006-1,2019-08-12,C-000996,INNS7,5,909000,2019-08-22,,配達済み
201908120009-1,2019-08-12,C-001076,PUNR3,1,98740,2019-08-23,,配達済み
201908120011-1,2019-08-12,C-001435,CADB11,1,364800,2019-08-22,,配達済み
201908120013-1,2019-08-12,C-001530,INNG7,4,767200,2019-08-20,,配達済み
201908120014-1,2019-08-12,C-001542,ZENB5,1,173800,2019-08-22,,配達済み
201908120017-1,2019-08-12,C-001603,CADB3,0,0,2019-08-20,,配達済み
201908120019-1,2019-08-12,C-001976,TADB1,1,14970,2019-08-22,,配達済み
201908120020-1,2019-08-12,C-002848,CANB5,5,999000,2019-08-20,,配達済み
201908120021-1,2019-08-12,C-003225,VENB7,4,1239200,2019-08-22,,配達済み
201908120024-1,2019-08-12,C-003251,ZEDB1,2,249600,2019-08-23,,配達済み
201908120025-1,2019-08-12,C-003428,TADB3,1,45342,2019-08-22,,配達済み
201908120028-1,2019-08-12,C-003531,INNS3,2,253600,2019-08-20,,配達済み
201908120029-1,2019-08-12,C-003573,CANB3,1,149800,2019-08-20,,配達済み
201908130000-1,2019-08-13,C-000120,ZENB7,1,231400,2019-08-22,,配達済み
201908130002-1,2019-08-13,C-000320,INNS9,3,659400,2019-08-24,,配達済み
201908130006-1,2019-08-13,C-000354,INNG7,8,1534400,2019-08-23,,配達済み
201908130009-1,2019-08-13,C-001142,ZEDB7,2,433800,2019-08-22,,配達済み
201908130010-1,2019-08-13,C-002157,ID16,3,48900,2019-08-22,,配達済み
201908130012-1,2019-08-13,C-002978,VEDB7,1,228900,2019-08-25,,配達済み
201908130013-1,2019-08-13,C-003073,INDB5,2,309600,2019-08-19,,配達済み
201908150000-1,2019-08-15,C-000133,VENB5,4,1079200,2019-08-23,,配達済み
201908150002-1,2019-08-15,C-000397,ZENB5,11,1911800,2019-08-21,,配達済み
201908150009-1,2019-08-15,C-001010,ZEDB3,2,311600,2019-08-26,,配達済み
201908150011-1,2019-08-15,C-001139,VEDB17,1,1099800,2019-08-24,,配達済み
201908150012-1,2019-08-15,C-002337,INNG7,2,383600,2019-08-21,,配達済み
201908150013-1,2019-08-15,C-002351,TADB1,4,59880,2019-08-22,,配達済み
201908150015-1,2019-08-15,C-002958,PUNR1,1,67800,2019-08-21,,配達済み
201908150016-1,2019-08-15,C-002970,CANB7,0,0,2019-08-22,,配達済み
201908150017-1,2019-08-15,C-003395,INNS9,6,1318800,2019-08-28,,配達済み
201908160000-1,2019-08-16,C-000033,ZEDB5,4,715600,2019-08-26,,配達済み
201908160002-1,2019-08-16,C-000391,ZEDB3,1,155800,2019-08-24,,配達済み
201908160005-1,2019-08-16,C-000442,CANB5,2,399600,2019-08-24,,配達済み
201908160006-1,2019-08-16,C-001231,TADB1,2,29940,2019-08-27,,配達済み
201908160008-1,2019-08-16,C-001982,CADB3,4,699600,2019-08-24,,配達済み
201908160011-1,2019-08-16,C-002507,PUNW1,1,67800,2019-08-23,,配達済み
201908160012-1,2019-08-16,C-003552,PUNB3,2,197480,2019-08-26,,配達済み
201908160013-1,2019-08-16,C-003567,VEDB11,1,399800,2019-08-23,,配達済み
201908160013-2,2019-08-16,C-003567,ZENB7,0,0,2019-08-25,,配達済み
201908170000-1,2019-08-17,C-001189,ZENB1,4,415200,2019-08-30,,配達済み
201908170001-1,2019-08-17,C-002125,VEDB3,2,369600,2019-08-30,,配達済み
